콘텐츠ID,변경전콘텐츠명,변경후콘텐츠명,candidate_원본콘텐츠명,변경여부,처리사유,콘텐츠형태,담당부서,담당자명
247301,승승장구농심위풍당당삼양,[정산정보없음]_승승장구농심위풍당당삼양,승승장구농심위풍당당삼양,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247339,관능소설-구멍(무삭제판),[정산정보없음]_관능소설-구멍(무삭제판),관능소설-구멍(무삭제판),Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247342,그녀는보디가드,[정산정보없음]_그녀는보디가드,그녀는보디가드,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247349,나무토막처럼뻣뻣한여자고래심줄처럼끈질긴남자,[정산정보없음]_나무토막처럼뻣뻣한여자고래심줄처럼끈질긴남자,나무토막처럼뻣뻣한여자고래심줄처럼끈질긴남자,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247354,도광사,[정산정보없음]_도광사,도광사,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=2; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247355,룸빵,[정산정보없음]_룸빵,룸빵,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=2; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247359,바람난아내,[정산정보없음]_바람난아내,바람난아내,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247360,변주,[정산정보없음]_변주,변주,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247363,사랑은아름답다,[정산정보없음]_사랑은아름답다,사랑은아름답다,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247364,사풍반사생,[정산정보없음]_사풍반사생,사풍반사생,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247367,용병전쟁,[정산정보없음]_용병전쟁,용병전쟁,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247368,유부녀의불륜그리고섹스,[정산정보없음]_유부녀의불륜그리고섹스,유부녀의불륜그리고섹스,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247370,"전설의일짱,가정부되다","[정산정보없음]_전설의일짱,가정부되다","전설의일짱,가정부되다",Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247371,정숙한주부의음란한알바,[정산정보없음]_정숙한주부의음란한알바,정숙한주부의음란한알바,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247373,질풍의마법사슈란,[정산정보없음]_질풍의마법사슈란,질풍의마법사슈란,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=2; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247374,천국의문을두드리다,[정산정보없음]_천국의문을두드리다,천국의문을두드리다,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247375,청비체련,[정산정보없음]_청비체련,청비체련,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247379,팝콘,[정산정보없음]_팝콘,팝콘,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247390,THEGOD,[정산정보없음]_THEGOD,THEGOD,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247398,금단의유희,[정산정보없음]_금단의유희,금단의유희,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247399,데일카네기의인간관계론,[정산정보없음]_데일카네기의인간관계론,데일카네기의인간관계론,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247400,어쩌다보니들어갔어,[정산정보없음]_어쩌다보니들어갔어,어쩌다보니들어갔어,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247401,교도소의알몸수색,[정산정보없음]_교도소의알몸수색,교도소의알몸수색,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247402,마누라불륜현장에서,[정산정보없음]_마누라불륜현장에서,마누라불륜현장에서,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247403,제발팬티는안돼,[정산정보없음]_제발팬티는안돼,제발팬티는안돼,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247404,누나와김병장,[정산정보없음]_누나와김병장,누나와김병장,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247405,여교사와야수들,[정산정보없음]_여교사와야수들,여교사와야수들,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247406,순진여동생친구를,[정산정보없음]_순진여동생친구를,순진여동생친구를,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247407,실제로삽입한형수,[정산정보없음]_실제로삽입한형수,실제로삽입한형수,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247408,일부러보여주기,[정산정보없음]_일부러보여주기,일부러보여주기,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247409,데일카네기의자기관리론,[정산정보없음]_데일카네기의자기관리론,데일카네기의자기관리론,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247411,내이웃의아내,[정산정보없음]_내이웃의아내,내이웃의아내,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247412,땡기는아줌마,[정산정보없음]_땡기는아줌마,땡기는아줌마,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247413,엄마라고불러달라는아줌마,[정산정보없음]_엄마라고불러달라는아줌마,엄마라고불러달라는아줌마,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247414,내친구의아내,[정산정보없음]_내친구의아내,내친구의아내,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247415,크리스마스캐럴더클래식세계문학한글판,[정산정보없음]_크리스마스캐럴더클래식세계문학한글판,크리스마스캐럴더클래식세계문학한글판,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247430,[연재]시나브로야담밤문화생활~원나잇~,[정산정보없음]_[연재]시나브로야담밤문화생활~원나잇~,[연재]시나브로야담밤문화생활~원나잇~,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247431,남매의위험한놀이,[정산정보없음]_남매의위험한놀이,남매의위험한놀이,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247432,여감방의기상천외한섹스,[정산정보없음]_여감방의기상천외한섹스,여감방의기상천외한섹스,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247433,무례한남자약은여자,[정산정보없음]_무례한남자약은여자,무례한남자약은여자,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=2; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247434,"이남자,여자가결혼하는방법-개정본","[정산정보없음]_이남자,여자가결혼하는방법-개정본","이남자,여자가결혼하는방법-개정본",Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247435,"못난아,못난아","[정산정보없음]_못난아,못난아","못난아,못난아",Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=2; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247437,더씨,[정산정보없음]_더씨,더씨,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=2; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247438,재미있는중국인의해학이야기,[정산정보없음]_재미있는중국인의해학이야기,재미있는중국인의해학이야기,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247439,나쁜관계외전,[정산정보없음]_나쁜관계외전,나쁜관계외전,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247441,속살의숨결(무삭제판),[정산정보없음]_속살의숨결(무삭제판),속살의숨결(무삭제판),Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=2; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247449,"[매거진썰]첫경험,첫섹스,숫처녀와섹스한썰","[정산정보없음]_[매거진썰]첫경험,첫섹스,숫처녀와섹스한썰","[매거진썰]첫경험,첫섹스,숫처녀와섹스한썰",Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247450,…후에,[정산정보없음]_…후에,…후에,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247454,날개Ⅱ-계약연애,[정산정보없음]_날개Ⅱ-계약연애,날개Ⅱ-계약연애,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247456,내사랑개강아지,[정산정보없음]_내사랑개강아지,내사랑개강아지,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247458,닭장속의암탉이아니야.,[정산정보없음]_닭장속의암탉이아니야.,닭장속의암탉이아니야.,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247459,당신이원하는로맨스는?,[정산정보없음]_당신이원하는로맨스는?,당신이원하는로맨스는?,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247460,미스티블루(부록:너와나의이야기),[정산정보없음]_미스티블루(부록:너와나의이야기),미스티블루(부록:너와나의이야기),Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247461,사랑보다섹스,[정산정보없음]_사랑보다섹스,사랑보다섹스,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247466,악마의미소를짓는그녀를사랑해,[정산정보없음]_악마의미소를짓는그녀를사랑해,악마의미소를짓는그녀를사랑해,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247470,작렬하는연인,[정산정보없음]_작렬하는연인,작렬하는연인,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247472,kissingU…,[정산정보없음]_kissingU…,kissingU…,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247474,TaintedLove(얼룩진사랑),[정산정보없음]_TaintedLove(얼룩진사랑),TaintedLove(얼룩진사랑),Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247479,제자들한테집단능욕,[정산정보없음]_제자들한테집단능욕,제자들한테집단능욕,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247480,글래머여선생능욕섹스,[정산정보없음]_글래머여선생능욕섹스,글래머여선생능욕섹스,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247481,재수학원교무실에서는,[정산정보없음]_재수학원교무실에서는,재수학원교무실에서는,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247482,음란한비됴방아줌마,[정산정보없음]_음란한비됴방아줌마,음란한비됴방아줌마,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247483,묻지마관광윤간사건,[정산정보없음]_묻지마관광윤간사건,묻지마관광윤간사건,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247484,기합받으며대준아줌마들,[정산정보없음]_기합받으며대준아줌마들,기합받으며대준아줌마들,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247485,난네엄마따먹을거야,[정산정보없음]_난네엄마따먹을거야,난네엄마따먹을거야,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247486,강간범의하소연,[정산정보없음]_강간범의하소연,강간범의하소연,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247487,어머니이야기세트(한글판+영문판),[정산정보없음]_어머니이야기세트(한글판+영문판),어머니이야기세트(한글판+영문판),Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247488,사람이라면알아야할심리학상식백과,[정산정보없음]_사람이라면알아야할심리학상식백과,사람이라면알아야할심리학상식백과,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247489,막내동생같은애한테,[정산정보없음]_막내동생같은애한테,막내동생같은애한테,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247490,아들친구를유혹하다,[정산정보없음]_아들친구를유혹하다,아들친구를유혹하다,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247491,마누라가아니라처제,[정산정보없음]_마누라가아니라처제,마누라가아니라처제,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247492,아내의간통현장,[정산정보없음]_아내의간통현장,아내의간통현장,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247496,엄마아빠가읽어주고불러주는재미있는동시동요,[정산정보없음]_엄마아빠가읽어주고불러주는재미있는동시동요,엄마아빠가읽어주고불러주는재미있는동시동요,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247506,무적불패혼,[정산정보없음]_무적불패혼,무적불패혼,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247508,누나는야설작가,[정산정보없음]_누나는야설작가,누나는야설작가,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247509,섹스앤피스톨(무삭제판),[정산정보없음]_섹스앤피스톨(무삭제판),섹스앤피스톨(무삭제판),Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247510,실제정사포르노자키,[정산정보없음]_실제정사포르노자키,실제정사포르노자키,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247511,안개속사정,[정산정보없음]_안개속사정,안개속사정,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=2; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247512,야수의순정만화(무삭제판),[정산정보없음]_야수의순정만화(무삭제판),야수의순정만화(무삭제판),Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247513,야화-고독한집행자(무삭제판),[정산정보없음]_야화-고독한집행자(무삭제판),야화-고독한집행자(무삭제판),Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247514,오늘도빨간색이세요?(무삭제판),[정산정보없음]_오늘도빨간색이세요?(무삭제판),오늘도빨간색이세요?(무삭제판),Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247515,옵빠는침대스타일(무삭제판),[정산정보없음]_옵빠는침대스타일(무삭제판),옵빠는침대스타일(무삭제판),Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247516,사랑의파르티잔(무삭제판),[정산정보없음]_사랑의파르티잔(무삭제판),사랑의파르티잔(무삭제판),Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247517,마사지는다벗고하는거야,[정산정보없음]_마사지는다벗고하는거야,마사지는다벗고하는거야,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247518,꽃이벌을쏘다(무삭제판),[정산정보없음]_꽃이벌을쏘다(무삭제판),꽃이벌을쏘다(무삭제판),Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247519,대단히부도덕한섹스(무삭제판),[정산정보없음]_대단히부도덕한섹스(무삭제판),대단히부도덕한섹스(무삭제판),Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247520,"지독한사랑,미친섹스(무삭제판)","[정산정보없음]_지독한사랑,미친섹스(무삭제판)","지독한사랑,미친섹스(무삭제판)",Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247521,발칙한년착한남자(무삭제판),[정산정보없음]_발칙한년착한남자(무삭제판),발칙한년착한남자(무삭제판),Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247522,어느커리어우먼의꿈과사랑(무삭제판),[정산정보없음]_어느커리어우먼의꿈과사랑(무삭제판),어느커리어우먼의꿈과사랑(무삭제판),Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247523,소박데기(무삭제판),[정산정보없음]_소박데기(무삭제판),소박데기(무삭제판),Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247524,악녀발호하다(무삭제판),[정산정보없음]_악녀발호하다(무삭제판),악녀발호하다(무삭제판),Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=2; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247525,전자발찌,[정산정보없음]_전자발찌,전자발찌,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
109764,너무 잘 아는 게임에 소환됐다_지피노_1003381_530_확정,[정산정보없음]_너무 잘 아는 게임에 소환됐다_지피노_1003381_530_확정,너무 잘 아는 게임에 소환됐다_지피노_1003381_530_확정,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=2; 담당부서=소설편집팀; 담당자=조원재,소설,소설편집팀,조원재
322451,20250625_카카오_마늘소금 작가 일체_CHUNG MI SOO,[정산정보없음]_20250625_카카오_마늘소금 작가 일체_CHUNG MI SOO,20250625_카카오_마늘소금 작가 일체_CHUNG MI SOO,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=조원재,소설,소설편집팀,조원재
295582,RPG시티[완결],[정산정보없음]_RPG시티[완결],RPG시티[완결],Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=천승민,소설,소설편집팀,천승민
295631,드래곤 레어에 조난당했다,[정산정보없음]_드래곤 레어에 조난당했다,드래곤 레어에 조난당했다,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=13; 담당부서=소설편집팀; 담당자=천승민,소설,소설편집팀,천승민
