순수판정,조치,플랫폼,S2판매채널명,판매채널콘텐츠ID,판매채널ID,콘텐츠ID,콘텐츠명,콘텐츠형태,판매채널명,사용안함_사용금지_표식,지급정산관리_존재,지급정산관리_판매채널명,지급정산관리_콘텐츠명,지급정산관리_콘텐츠ID,IPS_존재,콘텐츠명_IPS,담당부서,담당자명,장르,세부장르,원본파일,판매채널콘텐츠ID_빈값,지급정산관리_지급정산상태,지급정산관리_승인상태,귀속법인,서비스유형,작가필명,등급
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),489662,92,247480,글래머여선생능욕섹스,소설,원스토어(소설),N,N,,,,Y,글래머여선생능욕섹스,소설편집팀,이선근,,기타,원스토어(소설)_원본.xlsx,N,,,키다리스튜디오,,,성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),839581,92,160065,금검지,소설,원스토어(소설),N,N,,,,Y,금검지,소설편집팀,이선근,남성향,무협,원스토어(소설)_원본.xlsx,N,,,키다리스튜디오,,와룡생,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),489447,92,247398,금단의유희,소설,원스토어(소설),N,N,,,,Y,금단의유희,소설편집팀,이선근,,기타,원스토어(소설)_원본.xlsx,N,,,키다리스튜디오,,,성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),488199,92,246945,금수사,소설,원스토어(소설),N,N,,,,Y,금수사,소설편집팀,이선근,,무협,원스토어(소설)_원본.xlsx,N,,,키다리스튜디오,,"와룡생,와룡생 | 왕문정 번역",비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),794388,92,318289,기막힌 연애,소설,원스토어(소설),N,N,,,,Y,기막힌 연애,소설유통팀,김성경,,로맨스,원스토어(소설)_원본.xlsx,N,,,키다리스튜디오,,,-
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),489666,92,247484,기합받으며대준아줌마들,소설,원스토어(소설),N,N,,,,Y,기합받으며대준아줌마들,소설편집팀,이선근,,기타,원스토어(소설)_원본.xlsx,N,,,키다리스튜디오,,,성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),690749,92,319740,깊고도 강렬한,소설,원스토어(소설),N,N,,,,Y,깊고도 강렬한,소설유통팀,김성경,,로맨스,원스토어(소설)_원본.xlsx,N,,,키다리스튜디오,,,-
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),778404,92,311808,꿀 발랐음(외전 포함),소설,원스토어(소설),N,N,,,,Y,꿀 발랐음(외전 포함),소설유통팀,김성경,,로맨스,원스토어(소설)_원본.xlsx,N,,,키다리스튜디오,,,-
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),489667,92,247485,난네엄마따먹을거야,소설,원스토어(소설),N,N,,,,Y,난네엄마따먹을거야,소설편집팀,이선근,,기타,원스토어(소설)_원본.xlsx,N,,,키다리스튜디오,,,성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),489070,92,247240,남편친구와,소설,원스토어(소설),N,N,,,,Y,남편친구와,소설편집팀,이선근,,기타,원스토어(소설)_원본.xlsx,N,,,키다리스튜디오,,,성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),671770,92,164506,납골당의 어린왕자,,원스토어(소설),N,N,,,,N,,,,,,원스토어(소설)_원본.xlsx,N,,,,,,
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),790306,92,315351,내 제자가 귀신일리 없다,소설,원스토어(소설),N,N,,,,Y,내 제자가 귀신일리 없다,소설유통팀,김성경,,판타지,원스토어(소설)_원본.xlsx,N,,,키다리스튜디오,,,-
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),650949,92,315353,내가 히틀러라니!,소설,원스토어(소설),N,N,,,,Y,내가 히틀러라니!,소설유통팀,김성경,,판타지,원스토어(소설)_원본.xlsx,N,,,키다리스튜디오,,,-
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),489462,92,247411,내이웃의아내,소설,원스토어(소설),N,N,,,,Y,내이웃의아내,소설편집팀,이선근,,기타,원스토어(소설)_원본.xlsx,N,,,키다리스튜디오,,,성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),489466,92,247414,내친구의아내,소설,원스토어(소설),N,N,,,,Y,내친구의아내,소설편집팀,이선근,,기타,원스토어(소설)_원본.xlsx,N,,,키다리스튜디오,,,성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),487816,92,160172,냉홍검,소설,원스토어(소설),N,N,,,,Y,냉홍검,소설편집팀,이선근,남성향,무협,원스토어(소설)_원본.xlsx,N,,,키다리스튜디오,,와룡생,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),792945,92,316648,넌 내게 찍혔어,소설,원스토어(소설),N,N,,,,Y,넌 내게 찍혔어,소설유통팀,김성경,,로맨스,원스토어(소설)_원본.xlsx,N,,,키다리스튜디오,,,-
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),792717,92,315632,네가 떠난 후,소설,원스토어(소설),N,N,,,,Y,네가 떠난 후,소설유통팀,김성경,,로맨스,원스토어(소설)_원본.xlsx,N,,,키다리스튜디오,,,-
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),489061,92,247231,노래방도우미엄마친구를,소설,원스토어(소설),N,N,,,,Y,노래방도우미엄마친구를,소설편집팀,이선근,,기타,원스토어(소설)_원본.xlsx,N,,,키다리스튜디오,,,성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),623498,92,112177,노룡탄,소설,원스토어(소설),N,N,,,,Y,노룡탄,소설편집팀,이선근,,무협,원스토어(소설)_원본.xlsx,N,,,키다리스튜디오,단행본,강태산,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),874757,92,160099,뇌전왕,소설,원스토어(소설),N,N,,,,Y,뇌전왕,소설편집팀,이선근,남성향,판타지,원스토어(소설)_원본.xlsx,N,,,키다리스튜디오,,신정성,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),489453,92,247404,누나와김병장,소설,원스토어(소설),N,N,,,,Y,누나와김병장,소설편집팀,이선근,,기타,원스토어(소설)_원본.xlsx,N,,,키다리스튜디오,,,성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),197165,92,112272,능력 믿고 막 간다,소설,원스토어(소설),N,N,,,,Y,능력 믿고 막 간다,소설편집팀,이선근,남성향,판타지,원스토어(소설)_원본.xlsx,N,,,키다리스튜디오,단행본,반취객,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),197186,92,112272,능력 믿고 막 간다,소설,원스토어(소설),N,N,,,,Y,능력 믿고 막 간다,소설편집팀,이선근,남성향,판타지,원스토어(소설)_원본.xlsx,N,,,키다리스튜디오,단행본,반취객,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),790085,92,319121,다 벗겨 주겠어!,소설,원스토어(소설),N,N,,,,Y,다 벗겨 주겠어!,소설유통팀,김성경,,로맨스,원스토어(소설)_원본.xlsx,N,,,키다리스튜디오,,,-
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),783515,92,314266,다이나,소설,원스토어(소설),N,N,,,,Y,다이나,소설유통팀,김성경,,로맨스,원스토어(소설)_원본.xlsx,N,,,키다리스튜디오,,,-
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),197269,92,112295,닥터 매리지,소설,원스토어(소설),N,N,,,,Y,닥터 매리지,패밀리케어팀,남단미,,"현대로맨스,로맨스",원스토어(소설)_원본.xlsx,N,,,키다리스튜디오,단행본,송민선,성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),780234,92,312736,달콤한 인질,소설,원스토어(소설),N,N,,,,Y,달콤한 인질,소설유통팀,김성경,,로맨스,원스토어(소설)_원본.xlsx,N,,,키다리스튜디오,,,-
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),197705,92,112400,달콤한 최면 세트,소설,원스토어(소설),N,N,,,,Y,달콤한 최면 세트,봄툰소설편집팀,배지은,여성향,BL,원스토어(소설)_원본.xlsx,N,,,키다리스튜디오,단행본,꾸밍크,성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),489063,92,247234,"당신,거기있어줄래요?",소설,원스토어(소설),N,N,,,,Y,"당신,거기있어줄래요?",소설편집팀,이선근,,,원스토어(소설)_원본.xlsx,N,,,키다리스튜디오,,,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),778019,92,311602,당신의 뜻대로 하소서,소설,원스토어(소설),N,N,,,,Y,당신의 뜻대로 하소서,소설유통팀,김성경,,로맨스,원스토어(소설)_원본.xlsx,N,,,키다리스튜디오,,,-
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),198597,92,112497,더 뜨겁게,소설,원스토어(소설),N,N,,,,Y,더 뜨겁게,소설편집팀,이선근,,현대로맨스,원스토어(소설)_원본.xlsx,N,,,키다리스튜디오,단행본,송민선,성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),489448,92,247399,데일카네기의인간관계론,소설,원스토어(소설),N,N,,,,Y,데일카네기의인간관계론,소설편집팀,이선근,,,원스토어(소설)_원본.xlsx,N,,,키다리스튜디오,,,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),489458,92,247409,데일카네기의자기관리론,소설,원스토어(소설),N,N,,,,Y,데일카네기의자기관리론,소설편집팀,이선근,,기타,원스토어(소설)_원본.xlsx,N,,,키다리스튜디오,,,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),488170,92,160066,독검,소설,원스토어(소설),N,N,,,,Y,독검,소설편집팀,이선근,남성향,무협,원스토어(소설)_원본.xlsx,N,,,키다리스튜디오,,"와룡생,와룡생 | 김종진 번역",비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),787163,92,317353,드라마 올킬,소설,원스토어(소설),N,N,,,,Y,드라마 올킬,소설유통팀,김성경,,로맨스,원스토어(소설)_원본.xlsx,N,,,키다리스튜디오,,,-
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),830966,92,295631,드래곤 레어에 조난당했다,소설,원스토어(소설),N,N,,,,Y,드래곤 레어에 조난당했다,소설편집팀,천승민,남성향,판타지,원스토어(소설)_원본.xlsx,N,,,키다리스튜디오,연재,,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),489464,92,247412,땡기는아줌마,소설,원스토어(소설),N,N,,,,Y,땡기는아줌마,소설편집팀,이선근,,기타,원스토어(소설)_원본.xlsx,N,,,키다리스튜디오,,,성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),649162,92,313566,뚝배기 깨러 왔습니다,소설,원스토어(소설),N,N,,,,Y,뚝배기 깨러 왔습니다,소설유통팀,김성경,,판타지,원스토어(소설)_원본.xlsx,N,,,키다리스튜디오,,,-
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),709997,92,315713,뜨거운 달 1부,소설,원스토어(소설),N,N,,,,Y,뜨거운 달 1부,소설유통팀,김성경,,로맨스,원스토어(소설)_원본.xlsx,N,,,키다리스튜디오,,,-
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),853165,92,323032,러브 바이트[봄툰KR],소설,원스토어(소설),N,N,,,,Y,러브 바이트[봄툰KR],봄툰소설편집팀,허은지,여성향,BL,원스토어(소설)_원본.xlsx,N,,,키다리스튜디오,단행본,삐삐,성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),782191,92,313626,러브 인 커피,소설,원스토어(소설),N,N,,,,Y,러브 인 커피,소설유통팀,김성경,,로맨스,원스토어(소설)_원본.xlsx,N,,,키다리스튜디오,,,-
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),701933,92,316921,러브메이킹 프로젝트,소설,원스토어(소설),N,N,,,,Y,러브메이킹 프로젝트,소설유통팀,김성경,,로맨스,원스토어(소설)_원본.xlsx,N,,,키다리스튜디오,,,-
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),718057,92,318555,로맨틱 밸런타인,소설,원스토어(소설),N,N,,,,Y,로맨틱 밸런타인,소설유통팀,김성경,,로맨스,원스토어(소설)_원본.xlsx,N,,,키다리스튜디오,,,-
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),791656,92,315954,롸잇 나우,소설,원스토어(소설),N,N,,,,Y,롸잇 나우,소설유통팀,김성경,,로맨스,원스토어(소설)_원본.xlsx,N,,,키다리스튜디오,,,-
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),784619,92,314726,롸잇 나우[합본],소설,원스토어(소설),N,N,,,,Y,롸잇 나우[합본],소설유통팀,김성경,,로맨스,원스토어(소설)_원본.xlsx,N,,,키다리스튜디오,,,-
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),895200,92,247355,룸빵,소설,원스토어(소설),N,N,,,,Y,룸빵,소설편집팀,이선근,,기타,원스토어(소설)_원본.xlsx,N,,,키다리스튜디오,,매드소울,성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,원스토어,원스토어(소설),489674,92,247491,마누라가아니라처제,소설,원스토어(소설),N,N,,,,Y,마누라가아니라처제,소설편집팀,이선근,,기타,원스토어(소설)_원본.xlsx,N,,,키다리스튜디오,,,성인
