콘텐츠ID,콘텐츠명_IPS,콘텐츠명_판매채널조회,콘텐츠형태,귀속법인,서비스유형,작가필명,등급,장르,세부장르,담당부서,담당자명,판매채널콘텐츠_전체,지급정산관리_존재_채널수,정산정보없음_채널수,사용안함_채널수,콘텐츠단위_rename_위험,권장조치
260888,이웃이 운명인가요,이웃이 운명인가요,웹툰,키다리스튜디오,연재,박예은,성인,여성향,BL,웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260889,물건이네 물건이야,물건이네 물건이야,웹툰,키다리스튜디오,연재,,비성인,여성향,로맨스,웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260891,돌려줘! 내 딜도!,돌려줘! 내 딜도!,웹툰,키다리스튜디오,연재,"GUNSU,KUNSU,김건수,원현옥",성인,여성향,"BL,개그",웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260892,산신,산신,웹툰,키다리스튜디오,연재,김방훈,비성인,여성향,"드라마,판타지",웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260893,은하수 1번가,은하수 1번가,웹툰,키다리스튜디오,연재,란게,비성인,여성향,BL,웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260894,세렌디피티,세렌디피티,웹툰,키다리스튜디오,연재,"잇뚜,주요",비성인,여성향,"로맨스,드라마",웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260895,제로포인트,제로포인트,웹툰,키다리스튜디오,연재,"이,주",비성인,여성향,"스릴러,공포",웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260896,꼬리를 흔들다,꼬리를 흔들다,웹툰,키다리스튜디오,연재,"꿩고기,야얌이",성인,여성향,BL,웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260897,그녀주의보,그녀주의보,웹툰,키다리스튜디오,연재,팀 wawa,비성인,여성향,"로맨스,판타지",웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260900,빛과 그림자 + 골든타임(외부유통),빛과 그림자 + 골든타임(외부유통),웹툰,키다리스튜디오,연재,,비성인,기타,,웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260911,요정을 아십니까?(외부유통),요정을 아십니까?(외부유통),웹툰,키다리스튜디오,연재,,비성인,여성향,드라마,웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260912,가십(gossip)(외부유통),가십(gossip)(외부유통),웹툰,키다리스튜디오,연재,,비성인,,드라마,웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260913,살인마 르웰린 씨의 낭만적인 정찬(외부유통),살인마 르웰린 씨의 낭만적인 정찬(외부유통),웹툰,키다리스튜디오,연재,북스트림,비성인,여성향,드라마,웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260915,꽃미남 어린이집(외부유통),꽃미남 어린이집(외부유통),웹툰,키다리스튜디오,연재,,비성인,여성향,드라마,웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260916,사귀는 건 아냐(외부유통),사귀는 건 아냐(외부유통),웹툰,키다리스튜디오,연재,어진영,비성인,여성향,BL,웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260917,언니의 취향(외부유통),언니의 취향(외부유통),웹툰,키다리스튜디오,연재,,비성인,여성향,기타,웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260918,모란과 도화의 계절(외부유통),모란과 도화의 계절(외부유통),웹툰,키다리스튜디오,연재,,비성인,여성향,기타,웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260919,"안녕, 겨울(외부유통)","안녕, 겨울(외부유통)",웹툰,키다리스튜디오,연재,,비성인,기타,,웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260920,선풍기(외부유통),선풍기(외부유통),웹툰,키다리스튜디오,연재,,비성인,여성향,드라마,웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260921,데이세이헤이: 할랑말랑(외부유통),데이세이헤이: 할랑말랑(외부유통),웹툰,키다리스튜디오,연재,,비성인,여성향,"개그,일상",웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260922,아이돌 DIS토피아(외부유통),아이돌 DIS토피아(외부유통),웹툰,키다리스튜디오,연재,김정민,비성인,여성향,"개그,기타",웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260923,돗가비 감투(외부유통),돗가비 감투(외부유통),웹툰,키다리스튜디오,연재,,비성인,여성향,"판타지,드라마",웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260924,백야(외부유통),백야(외부유통),웹툰,키다리스튜디오,연재,,비성인,여성향,로맨스,웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260925,그래도 괜찮을까(외부유통),그래도 괜찮을까(외부유통),웹툰,키다리스튜디오,연재,,비성인,기타,"일상,기타",웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260926,나야 나(외부유통),나야 나(외부유통),웹툰,키다리스튜디오,연재,,비성인,여성향,"로맨스,판타지",웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260927,뱃걸굿걸(외부유통),뱃걸굿걸(외부유통),웹툰,키다리스튜디오,연재,,비성인,기타,,웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260928,블랙스완(외부유통),블랙스완(외부유통),웹툰,키다리스튜디오,연재,,비성인,여성향,"로맨스,기타",웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260929,악마X천사(외부유통),악마X천사(외부유통),웹툰,키다리스튜디오,연재,,비성인,여성향,BL,웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260930,인어의 신부(외부유통),인어의 신부(외부유통),웹툰,키다리스튜디오,연재,,비성인,여성향,"로맨스,판타지",웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260931,평행선이 만나는 날(외부유통),평행선이 만나는 날(외부유통),웹툰,키다리스튜디오,연재,,비성인,여성향,BL,웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260932,마음의 온도(외부유통),마음의 온도(외부유통),웹툰,키다리스튜디오,연재,,비성인,여성향,BL,웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260933,데릴사위 마을부흥 대작전!(외부유통),데릴사위 마을부흥 대작전!(외부유통),웹툰,키다리스튜디오,연재,,비성인,여성향,"로맨스,개그,드라마",웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260934,보이지 않는 세계(외부유통),보이지 않는 세계(외부유통),웹툰,키다리스튜디오,연재,,비성인,여성향,"스릴러,공포,드라마",웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260935,간식다방(외부유통),간식다방(외부유통),웹툰,키다리스튜디오,연재,,비성인,여성향,"로맨스,드라마,기타",웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260936,新조선왕조실록(외부유통),新조선왕조실록(외부유통),웹툰,키다리스튜디오,연재,,비성인,여성향,"판타지,드라마",웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260937,인피의상(외부유통),인피의상(외부유통),웹툰,키다리스튜디오,연재,,비성인,여성향,"공포,스릴러",웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260938,"훈남의 덫에 빠지다 [개정판,웹툰](외부유통)","훈남의 덫에 빠지다 [개정판,웹툰](외부유통)",웹툰,키다리스튜디오,연재,,비성인,여성향,로맨스,웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260939,리벳(외부유통)(단행본),리벳(외부유통)(단행본),웹툰,키다리스튜디오,연재,,성인,여성향,"BL,드라마",웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260940,사랑에 대하여(외부유통)(단행본),사랑에 대하여(외부유통)(단행본),웹툰,키다리스튜디오,연재,,성인,여성향,"BL,드라마",웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260941,"안녕, 하고 너는 손을 흔들었다(외부유통)(단행본)","안녕, 하고 너는 손을 흔들었다(외부유통)(단행본)",웹툰,키다리스튜디오,연재,,성인,여성향,"BL,드라마",웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260942,로즈 가든(외부유통)(단행본),로즈 가든(외부유통)(단행본),웹툰,키다리스튜디오,연재,,성인,여성향,"BL,드라마",웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260943,페이백 [개정판](외부유통),페이백 [개정판](외부유통),웹툰,키다리스튜디오,연재,,비성인,기타,,웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260944,짝사랑의 스킬(외부유통),짝사랑의 스킬(외부유통),웹툰,키다리스튜디오,연재,,비성인,남성향,GL,웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260945,대현 세탁~무엇이든 빨아드려요~(외부유통),대현 세탁~무엇이든 빨아드려요~(외부유통),웹툰,키다리스튜디오,연재,똥침이,성인,여성향,,웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260946,착하게 살자 (1~2부)(외부유통),착하게 살자 (1~2부)(외부유통),웹툰,키다리스튜디오,연재,,비성인,기타,,웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260952,디코이(외부유통),디코이(외부유통),웹툰,키다리스튜디오,연재,,성인,여성향,BL,웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260953,문신(외부유통),문신(외부유통),웹툰,키다리스튜디오,연재,,성인,여성향,BL,웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260954,야상곡(외부유통),야상곡(외부유통),웹툰,키다리스튜디오,연재,,성인,여성향,BL,웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260956,내 사냥꾼이 이렇게 귀여울 리 없어!(외부유통),내 사냥꾼이 이렇게 귀여울 리 없어!(외부유통),웹툰,키다리스튜디오,연재,,성인,여성향,드라마,웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260962,오피움(외부유통),오피움(외부유통),웹툰,키다리스튜디오,연재,,성인,,드라마,웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260964,호텔 크리스마스 단편선_페니스 나비다(외부유통),호텔 크리스마스 단편선_페니스 나비다(외부유통),웹툰,키다리스튜디오,연재,,성인,여성향,"성인물,BL",웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260974,GANG 단편선_GAYNG(외부유통),GANG 단편선_GAYNG(외부유통),웹툰,키다리스튜디오,연재,,성인,여성향,드라마,웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260979,여행단편선_바캉섹스(외부유통),여행단편선_바캉섹스(외부유통),웹툰,키다리스튜디오,연재,,성인,여성향,드라마,웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260980,위험한 재판(외부유통)(단행본),위험한 재판(외부유통)(단행본),웹툰,키다리스튜디오,연재,,성인,여성향,BL,웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260981,은밀한 잠입수사대(외부유통)(단행본),은밀한 잠입수사대(외부유통)(단행본),웹툰,키다리스튜디오,연재,,성인,여성향,BL,웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260982,누가 그 남자를 먹었을까?(외부유통),누가 그 남자를 먹었을까?(외부유통),웹툰,키다리스튜디오,연재,,성인,여성향,로맨스,웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260983,먹히는 스타일(외부유통),먹히는 스타일(외부유통),웹툰,키다리스튜디오,연재,,성인,여성향,BL,웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260984,오빠는 무슨 맛이야?(외부유통),오빠는 무슨 맛이야?(외부유통),웹툰,키다리스튜디오,연재,,성인,여성향,"로맨스,드라마",웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260985,아웃포커스(외부유통),아웃포커스(외부유통),웹툰,키다리스튜디오,연재,,성인,여성향,BL,웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260986,물봉선화(외부유통),물봉선화(외부유통),웹툰,키다리스튜디오,연재,,성인,여성향,BL,웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260987,백치(외부유통),백치(외부유통),웹툰,키다리스튜디오,연재,,성인,여성향,BL,웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260988,변호사님과 나(외부유통),변호사님과 나(외부유통),웹툰,키다리스튜디오,연재,,성인,여성향,드라마,웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260989,원양어선(외부유통),원양어선(외부유통),웹툰,키다리스튜디오,연재,,성인,여성향,BL,웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260990,철벽그녀(외부유통),철벽그녀(외부유통),웹툰,키다리스튜디오,연재,,성인,여성향,"로맨스,드라마",웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260991,완전꿀맛(외부유통),완전꿀맛(외부유통),웹툰,키다리스튜디오,연재,,성인,여성향,BL,웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260992,"라이어 시즌1 [개정판,웹툰](외부유통)","라이어 시즌1 [개정판,웹툰](외부유통)",웹툰,키다리스튜디오,연재,,비성인,여성향,로맨스,웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260993,"라이어 시즌2 [개정판,웹툰](외부유통)","라이어 시즌2 [개정판,웹툰](외부유통)",웹툰,키다리스튜디오,연재,,비성인,여성향,로맨스,웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
260994,"라이어 완전판 [개정판,웹툰](외부유통)","라이어 완전판 [개정판,웹툰](외부유통)",웹툰,키다리스튜디오,연재,,비성인,여성향,로맨스,웹툰사업부,박민지,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
