파일,S2 판매채널,플랫폼,정산서_원본행번호,정산서원본_source_row,정산서_콘텐츠명,이전_정제키,이전_S2상태,이전_S2_ID,이전_S2콘텐츠명,이전_검토필요,신규_정제키,신규_S2상태,신규_S2_ID,신규_S2콘텐츠명,신규_검토필요,_merge
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15150,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15151,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15152,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15153,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15154,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15155,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15156,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15157,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15158,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15159,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15160,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15161,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15162,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15163,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15164,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15165,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15166,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15167,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15168,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15169,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15170,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15171,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15172,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15173,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15174,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15175,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15176,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15177,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15178,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15179,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15180,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15181,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15182,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15183,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15184,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15185,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15186,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15187,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15188,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15189,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15190,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15191,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15192,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15193,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15194,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15195,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15196,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15197,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15198,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15199,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15200,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15201,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15202,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15203,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15204,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15205,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15206,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15207,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15208,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__원스토어(소설)__SSOT.xlsx,원스토어(소설),원스토어,15209,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870803,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
