channel,key,rows,raw_examples,files,bucket,s2_channels,s2_title_examples
미스터블루(소설),하렘으로세계정복,1,하렘으로 세계정복,1,s2_exists_other_channel_only,"리디북스(소설), 무툰(소설 서비스), 미소설, 밀리의 서재, 북큐브(소설), 블라이스 셀렉트, 블라이스_인앱결제, 스낵북(알에스), 원스토어(소설), 웹소설 하이북, 윌라(전자책), 한아름(P000003716)",하렘으로 세계정복
미스터블루(소설),핵무기도만들어드릴까요,2,핵무기도 만들어 드릴까요? | 핵무기도 만들어 드릴까요? [단행본],1,s2_exists_other_channel_only,"문피아, 카카오페이지(선투자)",핵무기도 만들어 드릴까요?
미스터블루(소설),홀로서기,1,홀로서기 [단행본],1,s2_exists_other_channel_only,로망띠끄,홀로서기(개정판)
미스터블루(소설),화왕세기,1,화왕세기 [단행본],1,s2_exists_other_channel_only,"구글(소설), 리디북스(소설), 무툰(소설 서비스), 스토린랩(원스토어), 알라딘(소설)(1068659313), 원스토어(소설), 웹소설 하이북, 판무림, 한아름(P000003716)",[세트]화왕세기(전4권 완결) | [연재] 화왕세기[무삭제본] | 화왕세기 | 화왕세기[무삭제판] | 화왕세기[무삭제판] 합본
밀리의 서재,골때리는엄마들,7,골 때리는 엄마들,1,s2_exists_other_channel_only,"Yes24(서점), 교보문고(소설), 구글(소설), 네이버_장르(광고수익), 리디북스(소설), 리디북스(이벤트), 무툰(소설 서비스), 블라이스 셀렉트, 알라딘(소설)(1068659313), 원스토어(소설)",골 때리는 엄마들
밀리의 서재,나홀로마법사,3,나 홀로 마법사,1,s2_exists_other_channel_only,"알라딘(소설)(1068659313), 카카오페이지(선투자)",나 홀로 마법사
밀리의 서재,슈퍼스타누구도막을수없어,10,"슈퍼스타, 누구도 막을 수 없어!!!!!!",1,s2_exists_other_channel_only,"윌라(오디오북), 카카오페이지(소설)","슈퍼스타, 누구도 막을 수 없어!!!!!!"
밀리의 서재,용사노릇이지겨워서마왕군에들어갔더니하루하루가행복해서인생절반손해봤다,12,용사 노릇이 지겨워서 마왕군에 들어갔더니 하루하루가 행복해서 인생 절반 손해봤다,1,s2_exists_other_channel_only,"Yes24(서점), 교보문고(소설), 네이버_연재, 무툰(소설 서비스), 미소설, 미스터블루(소설), 북큐브(소설), 스낵북(알에스), 알라딘(소설)(1068659313), 원스토어(소설), 웹소설 하이북, 판무림",용사 노릇이 지겨워서 마왕군에 들어갔더니 하루하루가 행복해서 인생 절반 손해봤다
부커스,sss급괴물사냥꾼,8,SSS급 괴물 사냥꾼 2권 | SSS급 괴물 사냥꾼 1권 | SSS급 괴물 사냥꾼 8권 | SSS급 괴물 사냥꾼 6권 | SSS급 괴물 사냥꾼 5권,1,s2_exists_other_channel_only,"카카오페이지(선투자), 카카오페이지(창작지원금)",SSS급 괴물 사냥꾼
부커스,핵무기도만들어드릴까요,9,핵무기도 만들어 드릴까요? 1권 | 핵무기도 만들어 드릴까요? 17권 | 핵무기도 만들어 드릴까요? 3권 | 핵무기도 만들어 드릴까요? 6권 | 핵무기도 만들어 드릴까요? 2권,1,s2_exists_other_channel_only,"문피아, 카카오페이지(선투자)",핵무기도 만들어 드릴까요?
북큐브(소설),골때리는엄마들,1,골 때리는 엄마들,1,s2_exists_other_channel_only,"Yes24(서점), 교보문고(소설), 구글(소설), 네이버_장르(광고수익), 리디북스(소설), 리디북스(이벤트), 무툰(소설 서비스), 블라이스 셀렉트, 알라딘(소설)(1068659313), 원스토어(소설)",골 때리는 엄마들
북큐브(소설),코드네임사신,32,코드네임 사신 10 | 코드네임 사신 11 | 코드네임 사신 12 | 코드네임 사신 13 | 코드네임 사신 14,1,s2_exists_other_channel_only,"Yes24(서점), 네이버_장르, 네이버_장르(광고수익), 모픽(mofic), 미스터블루(소설), 스낵북(알에스), 카카오페이지(소설), 한아름(P000003716)",코드네임 사신
블라이스_일반결제,각인예속의사냥꾼,1,각인 예속의 사냥꾼,1,s2_exists_other_channel_only,"네이버_연재, 리디북스(소설), 무툰(소설 서비스), 미소설, 미스터블루(소설), 밀리의 서재, 북큐브(소설), 스낵북(알에스), 알라딘(소설)(1068659313), 원스토어(소설), 웹소설 하이북, 윌라(전자책)",각인 예속의 사냥꾼
스낵북(알에스),코인게이트를열었다,1,코인 게이트를 열었다,1,s2_exists_other_channel_only,"교보문고(소설), 미소설, 미스터블루(소설), 윌라(전자책), 판무림",코인게이트를열었다
알라딘(소설)(1068659313),각성자위탁관리인,17,각성자 위탁관리인 01 | 각성자 위탁관리인 03 | 각성자 위탁관리인 02 | 각성자 위탁관리인 08 | 각성자 위탁관리인 05,1,s2_exists_other_channel_only,"구글(소설), 네이버_연재, 네이버_장르, 리디북스(소설), 무툰(소설 서비스), 미소설, 미스터블루(소설), 밀리의 서재, 북큐브(소설), 블라이스_일반결제, 스낵북(알에스), 원스토어(소설)",각성자 위탁관리인
알라딘(소설)(1068659313),마법배운재벌집늦둥이,1,마법 배운 재벌집 늦둥이 01,1,s2_exists_other_channel_only,"네이버_연재, 네이버_연재(광고수익), 노벨피아 (소설), 리디북스(소설), 모픽(mofic), 무툰(소설 서비스), 미소설, 미스터블루(소설), 북큐브(소설), 북팔(소설), 블라이스_인앱결제, 에이블리(소설)",마법 배운 재벌집 늦둥이
알라딘(소설)(1068659313),섹스로지배한다,1,섹스로 지배한다 1,1,s2_exists_other_channel_only,"구글(소설), 리디북스(소설), 무툰(소설 서비스), 미소설, 미스터블루(소설), 밀리의 서재, 북큐브(소설), 블라이스_인앱결제, 블라이스_일반결제, 스낵북(알에스), 에피루스 이북클럽(B2C), 원스토어(소설)",섹스로 지배한다
알라딘(소설)(1068659313),여후배의최면남선배,1,"여후배의 최면, 남선배 1",1,s2_exists_other_channel_only,"Yes24(서점), 구글(소설), 무툰(소설 서비스), 미소설, 미스터블루(소설), 밀리의 서재, 북큐브(소설), 블라이스 셀렉트, 블라이스_인앱결제, 블라이스_일반결제, 에피루스 이북클럽(B2C), 원스토어(소설)","여후배의 최면, 남선배"
알라딘(소설)(1068659313),코드네임사신,1,[세트] 코드네임 사신 (총17권/완결),1,s2_exists_other_channel_only,"Yes24(서점), 네이버_장르, 네이버_장르(광고수익), 모픽(mofic), 미스터블루(소설), 스낵북(알에스), 카카오페이지(소설), 한아름(P000003716)",코드네임 사신
에이블리(소설),sss급괴물사냥꾼,7,SSS급 괴물 사냥꾼,1,s2_exists_other_channel_only,"카카오페이지(선투자), 카카오페이지(창작지원금)",SSS급 괴물 사냥꾼
에이블리(소설),나홀로마법사,13,나 홀로 마법사,1,s2_exists_other_channel_only,"알라딘(소설)(1068659313), 카카오페이지(선투자)",나 홀로 마법사
에이블리(소설),핵무기도만들어드릴까요,13,핵무기도 만들어 드릴까요?,1,s2_exists_other_channel_only,"문피아, 카카오페이지(선투자)",핵무기도 만들어 드릴까요?
에피루스 이북클럽(B2C),가리봉마왕족발,10,가리봉 마왕족발 2 | 가리봉 마왕족발 3 | 가리봉 마왕족발 4 | 가리봉 마왕족발 5 | 가리봉 마왕족발 6,1,s2_exists_other_channel_only,"네이버_연재, 리디북스(소설), 미스터블루(소설), 봄툰 (B2C Web), 북팔(소설), 원스토어(소설), 웹소설 하이북, 조아라(소설)",[연재]가리봉 마왕족발
에피루스 이북클럽(B2C),신마열전,1,신마열전 1,1,s2_exists_other_channel_only,"구글(소설), 네이버_장르, 무툰(소설 서비스), 미스터블루(소설), 웹소설 하이북, 판무림, 한아름(P000003716)",신마열전
에피루스 이북클럽(B2C),인더프라이빗룸,1,인 더 프라이빗 룸(In The Private Room) 6(완결),1,s2_exists_other_channel_only,"Yes24(서점), 교보문고(소설), 구글(소설), 로망띠끄, 리디북스(소설), 봄툰 (B2C App), 봄툰 (B2C Web), 북큐브(소설), 알라딘(소설)(1068659313), 원스토어(소설)",[봄툰] 인 더 프라이빗 룸(In the private room) | 인 더 프라이빗 룸(In The Private Room) 세트 (외전 포함) | 인 더 프라이빗 룸(In The Private Room) 외전1 | 인 더 프라이빗 룸(In The Private Room) 외전2
올툰(소설),북해빙궁의망조를막아보겠습니다,1,[소설]북해빙궁의 망조를 막아보겠습니다,1,s2_exists_other_channel_only,"Yes24(서점), 교보문고(소설), 네이버_연재, 네이버_연재(광고수익), 네이버_장르, 누온, 로망띠끄, 리디북스(소설), 미스터블루(소설), 북팔(소설), 블라이스_일반결제, 알라딘(소설)(1068659313)",북해빙궁의 망조를 막아보겠습니다
원스토어(소설),나홀로마법사,16,나 홀로 마법사,1,s2_exists_other_channel_only,"알라딘(소설)(1068659313), 카카오페이지(선투자)",나 홀로 마법사
원스토어(소설),마왕이나노머신을숨김,20,마왕이 나노머신을 숨김,1,s2_exists_other_channel_only,"리디북스(이벤트), 모픽(mofic), 미스터블루(소설), 카카오페이지(선투자), 카카오페이지(창작지원금)",[카카오]마왕이 나노머신을 숨김 단행본
원스토어(소설),슈퍼스타누구도막을수없어,10,"슈퍼스타, 누구도 막을 수 없어!!!!!!",1,s2_exists_other_channel_only,"윌라(오디오북), 카카오페이지(소설)","슈퍼스타, 누구도 막을 수 없어!!!!!!"
원스토어(소설),아포칼립스의유일한플레이어,3,아포칼립스의 유일한 플레이어,1,s2_exists_other_channel_only,카카오페이지(소설),아포칼립스의 유일한 플레이어
원스토어(소설),재벌집망나니대독자,42,재벌집 망나니 7대독자,1,s2_exists_other_channel_only,"교보문고(소설), 네이버_연재, 리디북스(소설), 문피아, 북큐브(소설), 북팔(소설), 조아라(소설), 카카오페이지(소설), 카카오페이지(창작지원금)",재벌집 망나니 7대 독자
원스토어(소설),전직랭커는템빨로레벨업,16,전직 랭커는 템빨로 레벨 업!,1,s2_exists_other_channel_only,"리디북스(이벤트), 모픽(mofic), 카카오페이지(선투자), 카카오페이지(창작지원금), 토스(소설)",(카카오)전직 랭커는 템빨로 레벨 업!
원스토어(소설),코드네임사신,12,코드네임 사신,1,s2_exists_other_channel_only,"Yes24(서점), 네이버_장르, 네이버_장르(광고수익), 모픽(mofic), 미스터블루(소설), 스낵북(알에스), 카카오페이지(소설), 한아름(P000003716)",코드네임 사신
원스토어(소설),코인게이트를열었다,212,코인 게이트를 열었다,1,s2_exists_other_channel_only,"교보문고(소설), 미소설, 미스터블루(소설), 윌라(전자책), 판무림",코인게이트를열었다
원스토어(소설),핵무기도만들어드릴까요,6,핵무기도 만들어 드릴까요?,1,s2_exists_other_channel_only,"문피아, 카카오페이지(선투자)",핵무기도 만들어 드릴까요?
웹소설 하이북,sss급괴물사냥꾼,1,SSS급 괴물 사냥꾼,1,s2_exists_other_channel_only,"카카오페이지(선투자), 카카오페이지(창작지원금)",SSS급 괴물 사냥꾼
웹소설 하이북,골때리는엄마들,1,골 때리는 엄마들,1,s2_exists_other_channel_only,"Yes24(서점), 교보문고(소설), 구글(소설), 네이버_장르(광고수익), 리디북스(소설), 리디북스(이벤트), 무툰(소설 서비스), 블라이스 셀렉트, 알라딘(소설)(1068659313), 원스토어(소설)",골 때리는 엄마들
웹소설 하이북,범죄자의일상생활,1,범죄자의 일상생활,1,s2_exists_other_channel_only,"Yes24(서점), 교보문고(소설), 교보문고(톡소다), 구글(소설), 리디북스(소설), 리디북스(이벤트), 무툰(소설 서비스), 미스터블루(소설), 북큐브(소설), 스낵북(알에스), 알라딘(소설)(1068659313), 에피루스 이북클럽(B2C)",범죄자의 일상생활
웹소설 하이북,코드네임사신,1,코드네임 사신,1,s2_exists_other_channel_only,"Yes24(서점), 네이버_장르, 네이버_장르(광고수익), 모픽(mofic), 미스터블루(소설), 스낵북(알에스), 카카오페이지(소설), 한아름(P000003716)",코드네임 사신
웹소설 하이북,코인게이트를열었다,1,코인 게이트를 열었다,1,s2_exists_other_channel_only,"교보문고(소설), 미소설, 미스터블루(소설), 윌라(전자책), 판무림",코인게이트를열었다
웹소설 하이북,호협천추,1,호협천추 [단행본],1,s2_exists_other_channel_only,"네이버_연재, 리디북스(소설), 카카오페이지(소설), 한아름(P000003716)",[연재]호협천추 | 호협천추
윌라(전자책),sss급괴물사냥꾼,6,SSS급 괴물 사냥꾼 1 | SSS급 괴물 사냥꾼 2 | SSS급 괴물 사냥꾼 3 | SSS급 괴물 사냥꾼 4 | SSS급 괴물 사냥꾼 5,1,s2_exists_other_channel_only,"카카오페이지(선투자), 카카오페이지(창작지원금)",SSS급 괴물 사냥꾼
윌라(전자책),골때리는엄마들,7,골 때리는 엄마들 1 | 골 때리는 엄마들 2 | 골 때리는 엄마들 3 | 골 때리는 엄마들 4 | 골 때리는 엄마들 5,1,s2_exists_other_channel_only,"Yes24(서점), 교보문고(소설), 구글(소설), 네이버_장르(광고수익), 리디북스(소설), 리디북스(이벤트), 무툰(소설 서비스), 블라이스 셀렉트, 알라딘(소설)(1068659313), 원스토어(소설)",골 때리는 엄마들
윌라(전자책),내가키운용사가나한테집착한다,4,내가 키운 용사가 나한테 집착한다 1 | 내가 키운 용사가 나한테 집착한다 2 | 내가 키운 용사가 나한테 집착한다 3 | 내가 키운 용사가 나한테 집착한다 8,1,s2_exists_other_channel_only,"구글(소설), 네이버_연재, 네이버_장르, 리디북스(소설), 무툰(소설 서비스), 미소설, 북팔(소설), 원스토어(소설), 웹소설 하이북",내가 키운 용사가 나한테 집착한다
윌라(전자책),리턴오브로드,6,리턴 오브 로드 1 | 리턴 오브 로드 2 | 리턴 오브 로드 3 | 리턴 오브 로드 4 | 리턴 오브 로드 5,1,s2_exists_other_channel_only,"카카오페이지(소설), 카카오페이지(창작지원금)",리턴 오브 로드
윌라(전자책),범죄자의일상생활,3,범죄자의 일상생활 1 | 범죄자의 일상생활 2 | 범죄자의 일상생활 5,1,s2_exists_other_channel_only,"Yes24(서점), 교보문고(소설), 교보문고(톡소다), 구글(소설), 리디북스(소설), 리디북스(이벤트), 무툰(소설 서비스), 미스터블루(소설), 북큐브(소설), 스낵북(알에스), 알라딘(소설)(1068659313), 에피루스 이북클럽(B2C)",범죄자의 일상생활
윌라(전자책),아내와나의네토라세,5,아내와 나의 네토라세 1 | 아내와 나의 네토라세 2 | 아내와 나의 네토라세 3 | 아내와 나의 네토라세 4 | 아내와 나의 네토라세 5,1,s2_exists_other_channel_only,"교보문고(소설), 구글(소설), 무툰(소설 서비스), 미소설, 미스터블루(소설), 북큐브(소설), 블라이스 셀렉트, 블라이스_인앱결제, 블라이스_일반결제, 스낵북(알에스), 알라딘(소설)(1068659313), 에피루스 이북클럽(B2C)",아내와 나의 네토라세
윌라(전자책),아빠의게임,20,아빠의 게임 1 | 아빠의 게임 10 | 아빠의 게임 11 | 아빠의 게임 12 | 아빠의 게임 13,1,s2_exists_other_channel_only,"윌라(오디오북), 카카오페이지(소설)",아빠의 게임
윌라(전자책),아이돌매니저가변태사진사임,6,아이돌 매니저가 변태 사진사임 2 | 아이돌 매니저가 변태 사진사임 3 | 아이돌 매니저가 변태 사진사임 4 | 아이돌 매니저가 변태 사진사임 5 | 아이돌 매니저가 변태 사진사임 6,1,s2_exists_other_channel_only,"구글(소설), 네이버_장르, 무툰(소설 서비스), 미소설, 미스터블루(소설), 밀리의 서재, 원스토어(소설), 웹소설 하이북, 한아름(P000003716)",아이돌 매니저가 변태 사진사임
윌라(전자책),역전세계의금태양,6,역전세계의 금태양 1 | 역전세계의 금태양 2 | 역전세계의 금태양 3 | 역전세계의 금태양 4 | 역전세계의 금태양 5,1,s2_exists_other_channel_only,"Yes24(서점), 구글(소설), 무툰(소설 서비스), 미소설, 미스터블루(소설), 북큐브(소설), 블라이스_인앱결제, 블라이스_일반결제, 스낵북(알에스), 알라딘(소설)(1068659313), 원스토어(소설), 웹소설 하이북",역전세계의 금태양
윌라(전자책),외도전설마법소녀조교기,1,외도 전설 마법소녀 조교기 3,1,s2_exists_other_channel_only,"구글(소설), 리디북스(소설), 무툰(소설 서비스), 미스터블루(소설), 밀리의 서재, 블라이스_일반결제, 스낵북(알에스), 알라딘(소설)(1068659313), 원스토어(소설)",외도 전설 -마법소녀 조교기-
윌라(전자책),중력술사아스께끼맨,1,중력술사 아스께끼맨 1,1,s2_exists_other_channel_only,"무툰(소설 서비스), 미스터블루(소설), 밀리의 서재, 북큐브(소설), 스낵북(알에스), 원스토어(소설), 웹소설 하이북",중력술사 아스께끼맨
윌라(전자책),패배용사약골용사의에로대모험,1,패배 용사  약골 용사의 에로 대모험! 2,1,s2_exists_other_channel_only,"구글(소설), 리디북스(소설), 밀리의 서재, 블라이스_일반결제, 알라딘(소설)(1068659313), 웹소설 하이북, 한아름(P000003716)",패배 용사 - 약골 용사의 에로 대모험!
윌라(전자책),플라스틱먹고살면생활비원,2,플라스틱 먹고 살면 생활비 0원 1 | 플라스틱 먹고 살면 생활비 0원 3,1,s2_exists_other_channel_only,"무툰(소설 서비스), 미소설, 밀리의 서재, 블라이스_일반결제",플라스틱 먹고 살면 생활비 0원
조아라(소설),신체가강화됨,1,신체가 강화됨 (단행본),1,s2_exists_other_channel_only,"Yes24(서점), 구글(소설), 네이버_연재, 네이버_장르, 무툰(소설 서비스), 미소설, 미스터블루(소설), 밀리의 서재, 북큐브(소설), 블라이스_인앱결제, 블라이스_일반결제, 스낵북(알에스)",신체가 강화됨
조아라(소설),아빠의게임,1,아빠의 게임,1,s2_exists_other_channel_only,"윌라(오디오북), 카카오페이지(소설)",아빠의 게임
조아라(소설),아이돌매니저가변태사진사임,1,아이돌 매니저가 변태 사진사임 (단행본),1,s2_exists_other_channel_only,"구글(소설), 네이버_장르, 무툰(소설 서비스), 미소설, 미스터블루(소설), 밀리의 서재, 원스토어(소설), 웹소설 하이북, 한아름(P000003716)",아이돌 매니저가 변태 사진사임
조아라(소설),아포칼립스의유일한플레이어,1,아포칼립스의 유일한 플레이어 (단행본),1,s2_exists_other_channel_only,카카오페이지(소설),아포칼립스의 유일한 플레이어
조아라(소설),핵무기도만들어드릴까요,1,핵무기도 만들어 드릴까요?,1,s2_exists_other_channel_only,"문피아, 카카오페이지(선투자)",핵무기도 만들어 드릴까요?
조아라(소설),혜정이의야한이야기,1,혜정이의 야한 이야기 (단행본),1,s2_exists_other_channel_only,원스토어(소설),혜정이의 야한 이야기
카카오페이지(선투자),곤륜신기전,4,곤륜신기전,1,s2_exists_other_channel_only,"교보문고, 네이버_연재, 리디북스(소설), 무툰(소설 서비스), 미스터블루(소설), 북큐브(소설), 원스토어(소설), 웹소설 하이북, 조아라(소설), 카카오페이지(창작지원금), 판무림, 한아름(P000003716)",[카카오창작지원금]곤륜신기전
카카오페이지(선투자),유산받아레벨업,2,유산 받아 레벨 업!,1,s2_exists_other_channel_only,"네이버_연재, 네이버_연재(광고수익), 모픽(mofic), 무툰(소설 서비스), 미소설, 북큐브(소설), 웹소설 하이북, 토스(소설), 피플앤스토리 (P2P 웹소설 서비스)",유산 받아 레벨 업!
카카오페이지(선투자),현자귀환,3,현자귀환 [단행본],1,s2_exists_other_channel_only,"EDITIO, OPMS, Yes24(서점), Yes24(시프트북스), Yes24(웹툰), 교보문고(소설), 교보문고(웹툰), 교보문고(톡소다), 구글(소설), 구루컴퍼니, 국내 유통-카카오 이모티콘, 국립장애인도서관",현자귀환
카카오페이지(소설),교수님과하룻밤을보낼거야,1,교수님과 하룻밤을 보낼 거야[단독선공개],1,s2_exists_other_channel_only,리디북스(소설),교수님과 하룻밤을 보낼 거야
큐툰(소설 서비스),인더프라이빗룸,1,인 더 프라이빗 룸(In The Private Room),1,s2_exists_other_channel_only,"Yes24(서점), 교보문고(소설), 구글(소설), 로망띠끄, 리디북스(소설), 봄툰 (B2C App), 봄툰 (B2C Web), 북큐브(소설), 알라딘(소설)(1068659313), 원스토어(소설)",[봄툰] 인 더 프라이빗 룸(In the private room) | 인 더 프라이빗 룸(In The Private Room) 세트 (외전 포함) | 인 더 프라이빗 룸(In The Private Room) 외전1 | 인 더 프라이빗 룸(In The Private Room) 외전2
판무림,골때리는엄마들,9,골 때리는 엄마들,1,s2_exists_other_channel_only,"Yes24(서점), 교보문고(소설), 구글(소설), 네이버_장르(광고수익), 리디북스(소설), 리디북스(이벤트), 무툰(소설 서비스), 블라이스 셀렉트, 알라딘(소설)(1068659313), 원스토어(소설)",골 때리는 엄마들
판무림,섹스로지배한다,1,섹스로 지배한다,1,s2_exists_other_channel_only,"구글(소설), 리디북스(소설), 무툰(소설 서비스), 미소설, 미스터블루(소설), 밀리의 서재, 북큐브(소설), 블라이스_인앱결제, 블라이스_일반결제, 스낵북(알에스), 에피루스 이북클럽(B2C), 원스토어(소설)",섹스로 지배한다
판무림,소뢰아,5,소뢰아,1,s2_exists_other_channel_only,"Yes24(서점), 구글(소설), 리디북스(소설), 무툰(소설 서비스), 미스터블루(소설), 북큐브(소설), 알라딘(소설)(1068659313), 원스토어(소설), 웹소설 하이북, 한아름(P000003716)",[연재] 소뢰아 | 소뢰아
판무림,수를읽는남자세상을바꾸는컨설턴트,1,수를 읽는 남자 : 세상을 바꾸는 컨설턴트,1,s2_exists_other_channel_only,"구글(소설), 네이버_연재, 네이버_연재(광고수익), 네이버_장르, 리디북스(소설), 무툰(소설 서비스), 문피아, 미소설, 미스터블루(소설), 북큐브(소설), 북팔(소설), 블라이스_인앱결제",수를 읽는 남자 : 세상을 바꾸는 컨설턴트
판무림,신체가강화됨,10,신체가 강화됨,1,s2_exists_other_channel_only,"Yes24(서점), 구글(소설), 네이버_연재, 네이버_장르, 무툰(소설 서비스), 미소설, 미스터블루(소설), 밀리의 서재, 북큐브(소설), 블라이스_인앱결제, 블라이스_일반결제, 스낵북(알에스)",신체가 강화됨
판무림,아버지가남긴usb,6,아버지가 남긴 USB,1,s2_exists_other_channel_only,"구글(소설), 리디북스(소설), 무툰(소설 서비스), 미소설, 미스터블루(소설), 밀리의 서재, 북큐브(소설), 블라이스_인앱결제, 블라이스_일반결제, 스낵북(알에스), 알라딘(소설)(1068659313), 에피루스 이북클럽(B2C)",아버지가 남긴 USB
판무림,업어키운사매들,135,업어 키운 사매들,1,s2_exists_other_channel_only,"교보문고(소설), 네이버_연재, 리디북스(소설), 무툰(소설 서비스), 문피아, 미소설, 북큐브(소설), 북팔(소설), 블라이스_일반결제, 에피루스 이북클럽(B2C), 원스토어(소설), 웹소설 하이북",업어 키운 사매들
판무림,황성고검,2,황성고검,1,s2_exists_other_channel_only,"미스터블루(소설), 웹소설 하이북",황성고검
한아름(P000003716),검무흔,1,검무흔(개정판. 무삭제본),1,s2_exists_other_channel_only,"구글(소설), 미소설, 미스터블루(소설), 스토린랩(원스토어), 웹소설 하이북",[연재] 검무흔(개정판. 무삭제본)
한아름(P000003716),골때리는엄마들,1,골 때리는 엄마들,1,s2_exists_other_channel_only,"Yes24(서점), 교보문고(소설), 구글(소설), 네이버_장르(광고수익), 리디북스(소설), 리디북스(이벤트), 무툰(소설 서비스), 블라이스 셀렉트, 알라딘(소설)(1068659313), 원스토어(소설)",골 때리는 엄마들
한아름(P000003716),재벌집망나니대독자,14,[연재] 재벌집 망나니 7대독자,1,s2_exists_other_channel_only,"교보문고(소설), 네이버_연재, 리디북스(소설), 문피아, 북큐브(소설), 북팔(소설), 조아라(소설), 카카오페이지(소설), 카카오페이지(창작지원금)",재벌집 망나니 7대 독자
한아름(P000003716),전직랭커는템빨로레벨업,2,[연재]전직 랭커는 템빨로 레벨 업!,1,s2_exists_other_channel_only,"리디북스(이벤트), 모픽(mofic), 카카오페이지(선투자), 카카오페이지(창작지원금), 토스(소설)",(카카오)전직 랭커는 템빨로 레벨 업!
한아름(P000003716),핵무기도만들어드릴까요,351,[연재]핵무기도 만들어 드릴까요? | 핵무기도 만들어 드릴까요?,1,s2_exists_other_channel_only,"문피아, 카카오페이지(선투자)",핵무기도 만들어 드릴까요?
한아름(P000003716),혜정이의야한이야기,15,[연재] 혜정이의 야한 이야기,1,s2_exists_other_channel_only,원스토어(소설),혜정이의 야한 이야기
한아름(P000003716),홀로서기,1,홀로서기,1,s2_exists_other_channel_only,로망띠끄,홀로서기(개정판)
한아름(P000003716),황성고검,1,황성고검,1,s2_exists_other_channel_only,"미스터블루(소설), 웹소설 하이북",황성고검
