platform,schema_signature,sheet_count,file_count,standard_field,candidate_order,candidate_header,score,status,examples
모픽,작품명|작가명|cp|정산기간|매출구분|총매출액|순매출액|정산액,1,1,sale_amount,1,총 매출액,8,adapter_candidate,모픽\25년\9월\25년 9월 모픽 정산상세.xlsx::작품별정산
모픽,작품명|출판사|총매출액|정산액,1,1,sale_amount,1,총 매출액,8,adapter_candidate,모픽\2월\2026년 2월 모픽 정산상세.xlsx::작품별정산
토스(구루컴퍼니),공급사|작품유형|작품번호|작품명|레이블|작가|사용코인|콘텐츠매출금액|결제수수료|정산대상금액|콘텐츠정산금액,1,1,raw_title,2,작품유형,2,adapter_candidate,토스(구루컴퍼니)\25년\8월\25년 8월 토스 정산상세.xlsx::25년 8월 토스
토스(구루컴퍼니),공급사|작품유형|작품번호|작품명|레이블|작가|사용코인|콘텐츠매출금액|결제수수료|정산대상금액|콘텐츠정산금액,1,1,raw_title,3,콘텐츠 매출금액,2,adapter_candidate,토스(구루컴퍼니)\25년\8월\25년 8월 토스 정산상세.xlsx::25년 8월 토스
토스(구루컴퍼니),공급사|작품유형|작품번호|작품명|레이블|작가|사용코인|콘텐츠매출금액|결제수수료|정산대상금액|콘텐츠정산금액,1,1,raw_title,4,콘텐츠 정산금액,2,adapter_candidate,토스(구루컴퍼니)\25년\8월\25년 8월 토스 정산상세.xlsx::25년 8월 토스
무툰,작가|장르|타이틀|정산금액,1,1,raw_title,1,타이틀,8,adapter_candidate,무툰\25년\12월\2025년 12월 무툰 정산상세.xlsx::Sheet
모픽,작품명|작가명|유형|cp|정산기간|매출구분|총매출액|순매출액|정산액,1,1,raw_title,1,작품명,10,adapter_candidate,모픽\25년\10월\2025년 10월 모픽 정산상세.xlsx::작품별정산
모픽,작품명|작가명|cp|정산기간|매출구분|총매출액|순매출액|정산액,1,1,raw_title,1,작품명,10,adapter_candidate,모픽\25년\9월\25년 9월 모픽 정산상세.xlsx::작품별정산
모픽,작품명|출판사|총매출액|정산액,1,1,raw_title,1,작품명,10,adapter_candidate,모픽\2월\2026년 2월 모픽 정산상세.xlsx::작품별정산
토스(구루컴퍼니),공급사|작품유형|작품번호|작품명|레이블|작가|사용코인|콘텐츠매출금액|결제수수료|정산대상금액|콘텐츠정산금액,1,1,raw_title,1,작품명,10,adapter_candidate,토스(구루컴퍼니)\25년\8월\25년 8월 토스 정산상세.xlsx::25년 8월 토스
토스(구루컴퍼니),공급사|작품유형|작품번호|작품명|레이블|작가|사용코인|콘텐츠매출금액|결제수수료|정산대상금액|콘텐츠정산금액,1,1,offset_amount,1,결제수수료,5,adapter_candidate,토스(구루컴퍼니)\25년\8월\25년 8월 토스 정산상세.xlsx::25년 8월 토스
토스(구루컴퍼니),공급사|작품유형|작품번호|작품명|레이블|작가|사용코인|콘텐츠매출금액|결제수수료|정산대상금액|콘텐츠정산금액,1,1,external_content_id,1,작품번호,3,adapter_candidate,토스(구루컴퍼니)\25년\8월\25년 8월 토스 정산상세.xlsx::25년 8월 토스
원스토어,파트너명|파트너id|사업자구분|구매요청poc|채널상품id|채널상품명|상품명|회차|상품id|2차정산여부|카테고리|출판사|글작가|그림작가|타입|판매건수|취소건수|정액제정산대상액|판매|취소|합계|결제수단|원화환산|앱마켓수수료|서비스이용료|정산지급액|정산유형,7,7,settlement_base_amount,2,정산유형,2,adapter_candidate,원스토어\1월\2026년 1월 원스토어 정산상세.xlsx::multimedia || 원스토어\25년\10월\2025년 10월 원스토어 정산상세.xlsx::multimedia || 원스토어\25년\11월\2025년 11월 원스토어 정산상세.xlsx::multimedia
원스토어,파트너명|파트너id|사업자구분|구매요청poc|채널상품id|채널상품명|상품명|회차|상품id|2차정산여부|카테고리|출판사|글작가|그림작가|타입|판매건수|취소건수|정액제정산대상액|판매|취소|합계|결제수단|원화환산|앱마켓수수료|서비스이용료|정산지급액|정산유형,7,7,settlement_base_amount,3,정산지급액,2,adapter_candidate,원스토어\1월\2026년 1월 원스토어 정산상세.xlsx::multimedia || 원스토어\25년\10월\2025년 10월 원스토어 정산상세.xlsx::multimedia || 원스토어\25년\11월\2025년 11월 원스토어 정산상세.xlsx::multimedia
원스토어,파트너명|파트너id|사업자구분|구매요청poc|채널상품id|채널상품명|상품명|회차|상품id|2차정산여부|카테고리|출판사|글작가|그림작가|타입|판매건수|취소건수|정액제정산대상액|판매|취소|합계|결제수단|원화환산|앱마켓수수료|서비스이용료|정산지급액|정산유형,7,7,settlement_base_amount,4,2차정산여부,2,adapter_candidate,원스토어\1월\2026년 1월 원스토어 정산상세.xlsx::multimedia || 원스토어\25년\10월\2025년 10월 원스토어 정산상세.xlsx::multimedia || 원스토어\25년\11월\2025년 11월 원스토어 정산상세.xlsx::multimedia
하이북,작품명|작가명|출판사|prodsq|정산일|정산주기|정산상태|조회수구매|판매금액구매|정산금액구매|조회수대여|판매금액대여|정산금액대여|조회수|판매금액|정산금액,7,7,settlement_base_amount,4,정산주기,2,adapter_candidate,하이북\1월\2026년 1월 하이북 정산상세.xlsx::정산리스트 || 하이북\25년\10월\2025년 10월 하이북 정산상세.xlsx::정산리스트 || 하이북\25년\11월\2025년 11월 하이북 정산상세.xlsx::정산리스트
하이북,작품명|작가명|출판사|prodsq|정산일|정산주기|정산상태|조회수구매|판매금액구매|정산금액구매|조회수대여|판매금액대여|정산금액대여|조회수|판매금액|정산금액,7,7,settlement_base_amount,5,정산상태,2,adapter_candidate,하이북\1월\2026년 1월 하이북 정산상세.xlsx::정산리스트 || 하이북\25년\10월\2025년 10월 하이북 정산상세.xlsx::정산리스트 || 하이북\25년\11월\2025년 11월 하이북 정산상세.xlsx::정산리스트
원스토어,파트너명|파트너id|사업자구분|구매요청poc|채널상품id|채널상품명|상품명|회차|상품id|2차정산여부|카테고리|출판사|글작가|그림작가|타입|판매건수|취소건수|정액제정산대상액|판매|취소|합계|결제수단|원화환산|앱마켓수수료|서비스이용료|정산지급액|정산유형,7,7,settlement_base_amount,1,정액제 정산대상액,4,adapter_candidate,원스토어\1월\2026년 1월 원스토어 정산상세.xlsx::multimedia || 원스토어\25년\10월\2025년 10월 원스토어 정산상세.xlsx::multimedia || 원스토어\25년\11월\2025년 11월 원스토어 정산상세.xlsx::multimedia
하이북,작품명|작가명|출판사|prodsq|정산일|정산주기|정산상태|조회수구매|판매금액구매|정산금액구매|조회수대여|판매금액대여|정산금액대여|조회수|판매금액|정산금액,7,7,settlement_base_amount,2,정산금액(구매),5,adapter_candidate,하이북\1월\2026년 1월 하이북 정산상세.xlsx::정산리스트 || 하이북\25년\10월\2025년 10월 하이북 정산상세.xlsx::정산리스트 || 하이북\25년\11월\2025년 11월 하이북 정산상세.xlsx::정산리스트
하이북,작품명|작가명|출판사|prodsq|정산일|정산주기|정산상태|조회수구매|판매금액구매|정산금액구매|조회수대여|판매금액대여|정산금액대여|조회수|판매금액|정산금액,7,7,settlement_base_amount,3,정산금액(대여),5,adapter_candidate,하이북\1월\2026년 1월 하이북 정산상세.xlsx::정산리스트 || 하이북\25년\10월\2025년 10월 하이북 정산상세.xlsx::정산리스트 || 하이북\25년\11월\2025년 11월 하이북 정산상세.xlsx::정산리스트
하이북,작품명|작가명|출판사|prodsq|정산일|정산주기|정산상태|조회수구매|판매금액구매|정산금액구매|조회수대여|판매금액대여|정산금액대여|조회수|판매금액|정산금액,7,7,settlement_base_amount,1,정산금액,11,adapter_candidate,하이북\1월\2026년 1월 하이북 정산상세.xlsx::정산리스트 || 하이북\25년\10월\2025년 10월 하이북 정산상세.xlsx::정산리스트 || 하이북\25년\11월\2025년 11월 하이북 정산상세.xlsx::정산리스트
원스토어,파트너명|파트너id|사업자구분|구매요청poc|채널상품id|채널상품명|상품명|회차|상품id|2차정산여부|카테고리|출판사|글작가|그림작가|타입|판매건수|취소건수|정액제정산대상액|판매|취소|합계|결제수단|원화환산|앱마켓수수료|서비스이용료|정산지급액|정산유형,7,7,sale_amount,1,합계,3,adapter_candidate,원스토어\1월\2026년 1월 원스토어 정산상세.xlsx::multimedia || 원스토어\25년\10월\2025년 10월 원스토어 정산상세.xlsx::multimedia || 원스토어\25년\11월\2025년 11월 원스토어 정산상세.xlsx::multimedia
하이북,작품명|작가명|출판사|prodsq|정산일|정산주기|정산상태|조회수구매|판매금액구매|정산금액구매|조회수대여|판매금액대여|정산금액대여|조회수|판매금액|정산금액,7,7,sale_amount,2,판매금액(구매),3,adapter_candidate,하이북\1월\2026년 1월 하이북 정산상세.xlsx::정산리스트 || 하이북\25년\10월\2025년 10월 하이북 정산상세.xlsx::정산리스트 || 하이북\25년\11월\2025년 11월 하이북 정산상세.xlsx::정산리스트
하이북,작품명|작가명|출판사|prodsq|정산일|정산주기|정산상태|조회수구매|판매금액구매|정산금액구매|조회수대여|판매금액대여|정산금액대여|조회수|판매금액|정산금액,7,7,sale_amount,3,판매금액(대여),3,adapter_candidate,하이북\1월\2026년 1월 하이북 정산상세.xlsx::정산리스트 || 하이북\25년\10월\2025년 10월 하이북 정산상세.xlsx::정산리스트 || 하이북\25년\11월\2025년 11월 하이북 정산상세.xlsx::정산리스트
하이북,작품명|작가명|출판사|prodsq|정산일|정산주기|정산상태|조회수구매|판매금액구매|정산금액구매|조회수대여|판매금액대여|정산금액대여|조회수|판매금액|정산금액,7,7,sale_amount,1,판매금액,9,adapter_candidate,하이북\1월\2026년 1월 하이북 정산상세.xlsx::정산리스트 || 하이북\25년\10월\2025년 10월 하이북 정산상세.xlsx::정산리스트 || 하이북\25년\11월\2025년 11월 하이북 정산상세.xlsx::정산리스트
원스토어,파트너명|파트너id|사업자구분|구매요청poc|채널상품id|채널상품명|상품명|회차|상품id|2차정산여부|카테고리|출판사|글작가|그림작가|타입|판매건수|취소건수|정액제정산대상액|판매|취소|합계|결제수단|원화환산|앱마켓수수료|서비스이용료|정산지급액|정산유형,7,7,raw_title,2,상품명,8,adapter_candidate,원스토어\1월\2026년 1월 원스토어 정산상세.xlsx::multimedia || 원스토어\25년\10월\2025년 10월 원스토어 정산상세.xlsx::multimedia || 원스토어\25년\11월\2025년 11월 원스토어 정산상세.xlsx::multimedia
원스토어,파트너명|파트너id|사업자구분|구매요청poc|채널상품id|채널상품명|상품명|회차|상품id|2차정산여부|카테고리|출판사|글작가|그림작가|타입|판매건수|취소건수|정액제정산대상액|판매|취소|합계|결제수단|원화환산|앱마켓수수료|서비스이용료|정산지급액|정산유형,7,7,raw_title,1,채널상품명,10,adapter_candidate,원스토어\1월\2026년 1월 원스토어 정산상세.xlsx::multimedia || 원스토어\25년\10월\2025년 10월 원스토어 정산상세.xlsx::multimedia || 원스토어\25년\11월\2025년 11월 원스토어 정산상세.xlsx::multimedia
하이북,작품명|작가명|출판사|prodsq|정산일|정산주기|정산상태|조회수구매|판매금액구매|정산금액구매|조회수대여|판매금액대여|정산금액대여|조회수|판매금액|정산금액,7,7,raw_title,1,작품명,10,adapter_candidate,하이북\1월\2026년 1월 하이북 정산상세.xlsx::정산리스트 || 하이북\25년\10월\2025년 10월 하이북 정산상세.xlsx::정산리스트 || 하이북\25년\11월\2025년 11월 하이북 정산상세.xlsx::정산리스트
원스토어,파트너명|파트너id|사업자구분|구매요청poc|채널상품id|채널상품명|상품명|회차|상품id|2차정산여부|카테고리|출판사|글작가|그림작가|타입|판매건수|취소건수|정액제정산대상액|판매|취소|합계|결제수단|원화환산|앱마켓수수료|서비스이용료|정산지급액|정산유형,7,7,offset_amount,1,앱마켓수수료,4,adapter_candidate,원스토어\1월\2026년 1월 원스토어 정산상세.xlsx::multimedia || 원스토어\25년\10월\2025년 10월 원스토어 정산상세.xlsx::multimedia || 원스토어\25년\11월\2025년 11월 원스토어 정산상세.xlsx::multimedia
원스토어,파트너명|파트너id|사업자구분|구매요청poc|채널상품id|채널상품명|상품명|회차|상품id|2차정산여부|카테고리|출판사|글작가|그림작가|타입|판매건수|취소건수|정액제정산대상액|판매|취소|합계|결제수단|원화환산|앱마켓수수료|서비스이용료|정산지급액|정산유형,7,7,external_content_id,3,파트너ID,3,adapter_candidate,원스토어\1월\2026년 1월 원스토어 정산상세.xlsx::multimedia || 원스토어\25년\10월\2025년 10월 원스토어 정산상세.xlsx::multimedia || 원스토어\25년\11월\2025년 11월 원스토어 정산상세.xlsx::multimedia
원스토어,파트너명|파트너id|사업자구분|구매요청poc|채널상품id|채널상품명|상품명|회차|상품id|2차정산여부|카테고리|출판사|글작가|그림작가|타입|판매건수|취소건수|정액제정산대상액|판매|취소|합계|결제수단|원화환산|앱마켓수수료|서비스이용료|정산지급액|정산유형,7,7,external_content_id,2,상품ID,7,adapter_candidate,원스토어\1월\2026년 1월 원스토어 정산상세.xlsx::multimedia || 원스토어\25년\10월\2025년 10월 원스토어 정산상세.xlsx::multimedia || 원스토어\25년\11월\2025년 11월 원스토어 정산상세.xlsx::multimedia
원스토어,파트너명|파트너id|사업자구분|구매요청poc|채널상품id|채널상품명|상품명|회차|상품id|2차정산여부|카테고리|출판사|글작가|그림작가|타입|판매건수|취소건수|정액제정산대상액|판매|취소|합계|결제수단|원화환산|앱마켓수수료|서비스이용료|정산지급액|정산유형,7,7,external_content_id,1,채널상품ID,9,adapter_candidate,원스토어\1월\2026년 1월 원스토어 정산상세.xlsx::multimedia || 원스토어\25년\10월\2025년 10월 원스토어 정산상세.xlsx::multimedia || 원스토어\25년\11월\2025년 11월 원스토어 정산상세.xlsx::multimedia
북팔,순번|필명|아이디|작품명|판매수|매출|배분율|수익금|비고,3,3,settlement_base_amount,1,수익금,2,adapter_candidate,북팔\10월\2025년 10월 북팔 정산상세.xlsx::마켓 || 북팔\11월\2025년 11월 북팔 핫딜수익금 정산상세.xlsx::마켓 || 북팔\9월\2025년 9월 북팔 정산상세.xlsx::마켓
북팔,순번|필명|아이디|작품명|판매수|매출|배분율|수익금|비고,3,3,sale_amount,1,매출,3,adapter_candidate,북팔\10월\2025년 10월 북팔 정산상세.xlsx::마켓 || 북팔\11월\2025년 11월 북팔 핫딜수익금 정산상세.xlsx::마켓 || 북팔\9월\2025년 9월 북팔 정산상세.xlsx::마켓
북팔,순번|필명|아이디|작품명|판매수|매출|배분율|수익금|비고,3,3,raw_title,1,작품명,10,adapter_candidate,북팔\10월\2025년 10월 북팔 정산상세.xlsx::마켓 || 북팔\11월\2025년 11월 북팔 핫딜수익금 정산상세.xlsx::마켓 || 북팔\9월\2025년 9월 북팔 정산상세.xlsx::마켓
북팔,날짜|구분|순서|아이디|닉네임|작품명|수익|카운트,1,1,settlement_base_amount,1,수익,3,adapter_candidate,북팔\11월\2025년 11월 북팔 정산상세.xlsx::2025-11-01 ~ 2025-11-30
피플앤스토리,isbn|관리코드|작품명|작가명|cp사|출판사|판매사이트|단가원|건수건|판매금액원|정산금액원,1,1,settlement_base_amount,1,정산금액(원),5,adapter_candidate,피플앤스토리\25년\11월\2025년 11월 피플앤스토리 정산상세.xlsx::다운로드
피플앤스토리,isbn|관리코드|작품명|작가명|cp사|출판사|판매사이트|단가원|건수건|판매금액원|정산금액원,1,1,sale_amount,1,판매금액(원),3,adapter_candidate,피플앤스토리\25년\11월\2025년 11월 피플앤스토리 정산상세.xlsx::다운로드
북팔,날짜|구분|순서|아이디|닉네임|작품명|수익|카운트,1,1,raw_title,1,작품명,10,adapter_candidate,북팔\11월\2025년 11월 북팔 정산상세.xlsx::2025-11-01 ~ 2025-11-30
피플앤스토리,isbn|관리코드|작품명|작가명|cp사|출판사|판매사이트|단가원|건수건|판매금액원|정산금액원,1,1,raw_title,1,작품명,10,adapter_candidate,피플앤스토리\25년\11월\2025년 11월 피플앤스토리 정산상세.xlsx::다운로드
피플앤스토리,isbn|관리코드|작품명|작가명|cp사|출판사|판매사이트|단가원|건수건|판매금액원|정산금액원,1,1,external_content_id,2,관리코드,5,adapter_candidate,피플앤스토리\25년\11월\2025년 11월 피플앤스토리 정산상세.xlsx::다운로드
피플앤스토리,isbn|관리코드|작품명|작가명|cp사|출판사|판매사이트|단가원|건수건|판매금액원|정산금액원,1,1,external_content_id,1,ISBN,7,adapter_candidate,피플앤스토리\25년\11월\2025년 11월 피플앤스토리 정산상세.xlsx::다운로드
스낵북,작품id|작품명|필자명|정산비율|판매원|정산원|코인타입,6,6,settlement_base_amount,1,정산(원),2,adapter_candidate,스낵북\1월\2026년 1월 스낵북 정산상세.xlsx::settle_list_202601_C262666768_2 || 스낵북\25년\10월\2025년 10월 스낵북 정산상세.xlsx::settle_list_202510_C262666768_2 || 스낵북\25년\11월\2025년 11월 스낵북 정산상세.xlsx::settle_list_202511_C262666768_2
스낵북,작품id|작품명|필자명|정산비율|판매원|정산원|코인타입,6,6,raw_title,1,작품명,10,adapter_candidate,스낵북\1월\2026년 1월 스낵북 정산상세.xlsx::settle_list_202601_C262666768_2 || 스낵북\25년\10월\2025년 10월 스낵북 정산상세.xlsx::settle_list_202510_C262666768_2 || 스낵북\25년\11월\2025년 11월 스낵북 정산상세.xlsx::settle_list_202511_C262666768_2
스낵북,작품id|작품명|필자명|정산비율|판매원|정산원|코인타입,6,6,external_content_id,1,작품ID,3,adapter_candidate,스낵북\1월\2026년 1월 스낵북 정산상세.xlsx::settle_list_202601_C262666768_2 || 스낵북\25년\10월\2025년 10월 스낵북 정산상세.xlsx::settle_list_202510_C262666768_2 || 스낵북\25년\11월\2025년 11월 스낵북 정산상세.xlsx::settle_list_202511_C262666768_2
리디북스,판매처|시리즈id|도서id|제목|권화수|저자|역자|그림|출판사|시리즈명|전자책정가|단권판매액|단권판매권|단권무료권|대여액|대여유료권~202004대여권|대여무료권|자유다운금액|자유다운권|세트판매액|세트판매권|세트대여액|세트대여권|취소단권판매액|취소단권판매권|취소대여액|취소대여권|취소자유다운액|취소자유다운권|취소세트판매액|취소세트판매권|취소세트대여액|취소세트대여권|판매액|판매권|취소액|취소권|일반판매액|일반취소액|앱마켓정산대상액|앱마켓수수료|앱마켓취소액|ios정산대상액|ios수수료|ios취소액|android정산대상액|android수수료|android취소액|onestore정산대상액|onestore수수료|onestore취소액|정산액|종이책isbn10|종이책isbn13|전자책isbn10|전자책isbn13|cp관리id|카테고리1|카테고리2,5,5,settlement_base_amount,2,앱마켓 정산대상액,4,adapter_candidate,리디북스\10월\2025년 10월 리디북스 정산상세.xlsx::calculate_1 || 리디북스\11월\2025년 11월 리디북스 정산상세.xlsx::calculate_1 || 리디북스\234\2025년 12월 리디 정산상세.xlsx::calculate_1
리디북스,판매처|시리즈id|도서id|제목|권화수|저자|역자|그림|출판사|시리즈명|전자책정가|단권판매액|단권판매권|단권무료권|대여액|대여유료권~202004대여권|대여무료권|자유다운금액|자유다운권|세트판매액|세트판매권|세트대여액|세트대여권|취소단권판매액|취소단권판매권|취소대여액|취소대여권|취소자유다운액|취소자유다운권|취소세트판매액|취소세트판매권|취소세트대여액|취소세트대여권|판매액|판매권|취소액|취소권|일반판매액|일반취소액|앱마켓정산대상액|앱마켓수수료|앱마켓취소액|ios정산대상액|ios수수료|ios취소액|android정산대상액|android수수료|android취소액|onestore정산대상액|onestore수수료|onestore취소액|정산액|종이책isbn10|종이책isbn13|전자책isbn10|전자책isbn13|cp관리id|카테고리1|카테고리2,5,5,settlement_base_amount,3,iOS 정산대상액,4,adapter_candidate,리디북스\10월\2025년 10월 리디북스 정산상세.xlsx::calculate_1 || 리디북스\11월\2025년 11월 리디북스 정산상세.xlsx::calculate_1 || 리디북스\234\2025년 12월 리디 정산상세.xlsx::calculate_1
리디북스,판매처|시리즈id|도서id|제목|권화수|저자|역자|그림|출판사|시리즈명|전자책정가|단권판매액|단권판매권|단권무료권|대여액|대여유료권~202004대여권|대여무료권|자유다운금액|자유다운권|세트판매액|세트판매권|세트대여액|세트대여권|취소단권판매액|취소단권판매권|취소대여액|취소대여권|취소자유다운액|취소자유다운권|취소세트판매액|취소세트판매권|취소세트대여액|취소세트대여권|판매액|판매권|취소액|취소권|일반판매액|일반취소액|앱마켓정산대상액|앱마켓수수료|앱마켓취소액|ios정산대상액|ios수수료|ios취소액|android정산대상액|android수수료|android취소액|onestore정산대상액|onestore수수료|onestore취소액|정산액|종이책isbn10|종이책isbn13|전자책isbn10|전자책isbn13|cp관리id|카테고리1|카테고리2,5,5,settlement_base_amount,4,Android 정산대상액,4,adapter_candidate,리디북스\10월\2025년 10월 리디북스 정산상세.xlsx::calculate_1 || 리디북스\11월\2025년 11월 리디북스 정산상세.xlsx::calculate_1 || 리디북스\234\2025년 12월 리디 정산상세.xlsx::calculate_1
리디북스,판매처|시리즈id|도서id|제목|권화수|저자|역자|그림|출판사|시리즈명|전자책정가|단권판매액|단권판매권|단권무료권|대여액|대여유료권~202004대여권|대여무료권|자유다운금액|자유다운권|세트판매액|세트판매권|세트대여액|세트대여권|취소단권판매액|취소단권판매권|취소대여액|취소대여권|취소자유다운액|취소자유다운권|취소세트판매액|취소세트판매권|취소세트대여액|취소세트대여권|판매액|판매권|취소액|취소권|일반판매액|일반취소액|앱마켓정산대상액|앱마켓수수료|앱마켓취소액|ios정산대상액|ios수수료|ios취소액|android정산대상액|android수수료|android취소액|onestore정산대상액|onestore수수료|onestore취소액|정산액|종이책isbn10|종이책isbn13|전자책isbn10|전자책isbn13|cp관리id|카테고리1|카테고리2,5,5,settlement_base_amount,5,OneStore 정산대상액,4,adapter_candidate,리디북스\10월\2025년 10월 리디북스 정산상세.xlsx::calculate_1 || 리디북스\11월\2025년 11월 리디북스 정산상세.xlsx::calculate_1 || 리디북스\234\2025년 12월 리디 정산상세.xlsx::calculate_1
리디북스,판매처|시리즈id|도서id|제목|권화수|저자|역자|그림|출판사|시리즈명|전자책정가|단권판매액|단권판매권|단권무료권|대여액|대여유료권~202004대여권|대여무료권|자유다운금액|자유다운권|세트판매액|세트판매권|세트대여액|세트대여권|취소단권판매액|취소단권판매권|취소대여액|취소대여권|취소자유다운액|취소자유다운권|취소세트판매액|취소세트판매권|취소세트대여액|취소세트대여권|판매액|판매권|취소액|취소권|일반판매액|일반취소액|앱마켓정산대상액|앱마켓수수료|앱마켓취소액|ios정산대상액|ios수수료|ios취소액|android정산대상액|android수수료|android취소액|onestore정산대상액|onestore수수료|onestore취소액|정산액|종이책isbn10|종이책isbn13|전자책isbn10|전자책isbn13|cp관리id|카테고리1|카테고리2,5,5,settlement_base_amount,1,정산액,10,adapter_candidate,리디북스\10월\2025년 10월 리디북스 정산상세.xlsx::calculate_1 || 리디북스\11월\2025년 11월 리디북스 정산상세.xlsx::calculate_1 || 리디북스\234\2025년 12월 리디 정산상세.xlsx::calculate_1
리디북스,판매처|시리즈id|도서id|제목|권화수|저자|역자|그림|출판사|시리즈명|전자책정가|단권판매액|단권판매권|단권무료권|대여액|대여유료권~202004대여권|대여무료권|자유다운금액|자유다운권|세트판매액|세트판매권|세트대여액|세트대여권|취소단권판매액|취소단권판매권|취소대여액|취소대여권|취소자유다운액|취소자유다운권|취소세트판매액|취소세트판매권|취소세트대여액|취소세트대여권|판매액|판매권|취소액|취소권|일반판매액|일반취소액|앱마켓정산대상액|앱마켓수수료|앱마켓취소액|ios정산대상액|ios수수료|ios취소액|android정산대상액|android수수료|android취소액|onestore정산대상액|onestore수수료|onestore취소액|정산액|종이책isbn10|종이책isbn13|전자책isbn10|전자책isbn13|cp관리id|카테고리1|카테고리2,5,5,sale_amount,2,단권판매액,2,adapter_candidate,리디북스\10월\2025년 10월 리디북스 정산상세.xlsx::calculate_1 || 리디북스\11월\2025년 11월 리디북스 정산상세.xlsx::calculate_1 || 리디북스\234\2025년 12월 리디 정산상세.xlsx::calculate_1
리디북스,판매처|시리즈id|도서id|제목|권화수|저자|역자|그림|출판사|시리즈명|전자책정가|단권판매액|단권판매권|단권무료권|대여액|대여유료권~202004대여권|대여무료권|자유다운금액|자유다운권|세트판매액|세트판매권|세트대여액|세트대여권|취소단권판매액|취소단권판매권|취소대여액|취소대여권|취소자유다운액|취소자유다운권|취소세트판매액|취소세트판매권|취소세트대여액|취소세트대여권|판매액|판매권|취소액|취소권|일반판매액|일반취소액|앱마켓정산대상액|앱마켓수수료|앱마켓취소액|ios정산대상액|ios수수료|ios취소액|android정산대상액|android수수료|android취소액|onestore정산대상액|onestore수수료|onestore취소액|정산액|종이책isbn10|종이책isbn13|전자책isbn10|전자책isbn13|cp관리id|카테고리1|카테고리2,5,5,sale_amount,3,세트판매액,2,adapter_candidate,리디북스\10월\2025년 10월 리디북스 정산상세.xlsx::calculate_1 || 리디북스\11월\2025년 11월 리디북스 정산상세.xlsx::calculate_1 || 리디북스\234\2025년 12월 리디 정산상세.xlsx::calculate_1
리디북스,판매처|시리즈id|도서id|제목|권화수|저자|역자|그림|출판사|시리즈명|전자책정가|단권판매액|단권판매권|단권무료권|대여액|대여유료권~202004대여권|대여무료권|자유다운금액|자유다운권|세트판매액|세트판매권|세트대여액|세트대여권|취소단권판매액|취소단권판매권|취소대여액|취소대여권|취소자유다운액|취소자유다운권|취소세트판매액|취소세트판매권|취소세트대여액|취소세트대여권|판매액|판매권|취소액|취소권|일반판매액|일반취소액|앱마켓정산대상액|앱마켓수수료|앱마켓취소액|ios정산대상액|ios수수료|ios취소액|android정산대상액|android수수료|android취소액|onestore정산대상액|onestore수수료|onestore취소액|정산액|종이책isbn10|종이책isbn13|전자책isbn10|전자책isbn13|cp관리id|카테고리1|카테고리2,5,5,sale_amount,4,취소단권판매액,2,adapter_candidate,리디북스\10월\2025년 10월 리디북스 정산상세.xlsx::calculate_1 || 리디북스\11월\2025년 11월 리디북스 정산상세.xlsx::calculate_1 || 리디북스\234\2025년 12월 리디 정산상세.xlsx::calculate_1
리디북스,판매처|시리즈id|도서id|제목|권화수|저자|역자|그림|출판사|시리즈명|전자책정가|단권판매액|단권판매권|단권무료권|대여액|대여유료권~202004대여권|대여무료권|자유다운금액|자유다운권|세트판매액|세트판매권|세트대여액|세트대여권|취소단권판매액|취소단권판매권|취소대여액|취소대여권|취소자유다운액|취소자유다운권|취소세트판매액|취소세트판매권|취소세트대여액|취소세트대여권|판매액|판매권|취소액|취소권|일반판매액|일반취소액|앱마켓정산대상액|앱마켓수수료|앱마켓취소액|ios정산대상액|ios수수료|ios취소액|android정산대상액|android수수료|android취소액|onestore정산대상액|onestore수수료|onestore취소액|정산액|종이책isbn10|종이책isbn13|전자책isbn10|전자책isbn13|cp관리id|카테고리1|카테고리2,5,5,sale_amount,5,취소세트판매액,2,adapter_candidate,리디북스\10월\2025년 10월 리디북스 정산상세.xlsx::calculate_1 || 리디북스\11월\2025년 11월 리디북스 정산상세.xlsx::calculate_1 || 리디북스\234\2025년 12월 리디 정산상세.xlsx::calculate_1
리디북스,판매처|시리즈id|도서id|제목|권화수|저자|역자|그림|출판사|시리즈명|전자책정가|단권판매액|단권판매권|단권무료권|대여액|대여유료권~202004대여권|대여무료권|자유다운금액|자유다운권|세트판매액|세트판매권|세트대여액|세트대여권|취소단권판매액|취소단권판매권|취소대여액|취소대여권|취소자유다운액|취소자유다운권|취소세트판매액|취소세트판매권|취소세트대여액|취소세트대여권|판매액|판매권|취소액|취소권|일반판매액|일반취소액|앱마켓정산대상액|앱마켓수수료|앱마켓취소액|ios정산대상액|ios수수료|ios취소액|android정산대상액|android수수료|android취소액|onestore정산대상액|onestore수수료|onestore취소액|정산액|종이책isbn10|종이책isbn13|전자책isbn10|전자책isbn13|cp관리id|카테고리1|카테고리2,5,5,sale_amount,1,판매액,8,adapter_candidate,리디북스\10월\2025년 10월 리디북스 정산상세.xlsx::calculate_1 || 리디북스\11월\2025년 11월 리디북스 정산상세.xlsx::calculate_1 || 리디북스\234\2025년 12월 리디 정산상세.xlsx::calculate_1
